time,reward,1,2,3,4,5,6,7,8,delay,replication
243000,0,30,30,62,34,14,30,42,35,0,8050315
243000,0,30,30,62,34,14,30,42,35,0,8050315
247500,0,30,30,62,34,14,30,42,35,0,8050315
243900,0,30,30,62,34,14,30,42,35,0,8050315
248400,0,30,30,62,34,14,30,42,35,0,8050315
244800,0,30,30,62,34,14,30,42,35,0,8050315
243900,0,30,30,62,34,14,30,42,35,0,8050315
249300,0,30,30,62,34,14,30,42,35,0,8050315
245700,0,30,30,62,34,14,30,42,35,0,8050315
250200,0,30,30,62,15,14,30,42,35,0,8050315
244800,0,30,30,62,34,14,30,42,35,0,8050315
246600,0,30,30,62,34,14,30,42,35,0,8050315
251100,0,30,30,62,34,14,30,42,35,0,8050315
245700,0,30,30,62,34,14,30,42,35,0,8050315
252000,0,30,30,62,34,14,30,42,35,0,8050315
247500,0,30,30,62,34,14,30,42,35,0,8050315
246600,0,30,30,62,34,14,30,42,35,0,8050315
252900,0,30,30,62,34,14,30,42,35,0,8050315
248400,0,30,30,62,34,14,30,42,35,0,8050315
247500,0,30,30,62,34,14,30,42,35,0,8050315
253800,0,30,30,62,34,14,30,42,35,0,8050315
249300,0,30,30,62,34,14,30,42,35,0,8050315
248400,0,30,30,62,34,14,30,42,35,0,8050315
254700,0,30,30,62,34,14,30,42,35,0,8050315
250200,0,30,30,62,34,14,30,42,35,0,8050315
249300,0,30,30,62,34,14,30,42,35,0,8050315
255600,0,30,30,62,34,14,30,42,35,0,8050315
251100,0,30,30,62,34,14,30,42,35,0,8050315
250200,0,30,30,62,34,14,30,42,35,0,8050315
256500,0,30,30,62,34,14,30,42,35,0,8050315
252000,0,30,30,62,34,14,30,42,35,0,8050315
251100,0,30,30,62,34,14,30,42,35,0,8050315
257400,0,30,30,62,34,14,30,42,35,0,8050315
252000,0,30,30,62,34,14,30,42,35,0,8050315
252900,0,30,30,62,15,14,30,42,35,0,8050315
258300,0,30,30,62,69,14,30,42,35,0,8050315
252900,0,30,30,62,34,14,30,42,35,0,8050315
253800,0,30,30,62,34,14,30,42,35,0,8050315
253800,0,30,30,62,34,14,30,42,35,0,8050315
254700,0,30,30,62,34,30,30,42,35,0,8050315
259200,0,30,30,62,34,30,30,42,35,0,8050315
254700,0,30,30,62,34,14,30,42,35,0,8050315
260100,0,30,30,62,34,14,30,42,35,0,8050315
255600,0,30,30,62,34,14,30,42,35,0,8050315
255600,0,30,30,62,34,14,30,42,35,0,8050315
261000,0,30,30,62,34,14,30,42,35,0,8050315
256500,0,30,30,62,34,14,30,42,35,0,8050315
261900,0,30,30,62,34,14,30,42,35,0,8050315
256500,0,30,30,62,22,14,30,42,35,0,8050315
257400,0,30,30,62,34,14,30,42,35,0,8050315
262800,0,30,30,62,34,14,30,42,35,0,8050315
257400,0,30,30,62,34,14,30,42,35,0,8050315
258300,0,30,30,62,34,14,30,42,35,0,8050315
263700,0,30,30,62,34,14,30,42,35,0,8050315
258300,0,30,30,62,15,14,30,42,35,0,8050315
259200,0,30,30,62,34,14,30,42,35,0,8050315
264600,0,30,30,62,34,14,30,42,35,0,8050315
259200,0,30,30,62,34,14,30,42,35,0,8050315
265500,0,30,30,62,34,14,30,42,35,0,8050315
260100,0,30,30,62,34,14,30,42,35,0,8050315
266400,0,30,30,62,34,14,30,42,35,0,8050315
261000,0,30,30,62,34,14,30,42,35,0,8050315
267300,0,30,30,62,34,14,30,42,35,0,8050315
261900,0,30,30,62,34,14,30,42,35,0,8050315
268200,0,30,30,62,34,14,30,42,35,0,8050315
262800,0,30,30,62,34,14,30,42,35,0,8050315
269100,0,30,30,62,69,14,30,42,35,0,8050315
263700,0,30,30,20,34,14,30,42,35,0,8050315
270000,0,30,30,62,34,14,30,42,35,0,8050315
270900,0,30,30,62,34,14,30,42,35,0,8050315
264600,0,30,30,62,34,14,30,42,35,0,8050315
271800,0,30,30,62,34,14,30,42,35,0,8050315
265500,0,30,30,62,34,14,30,42,35,0,8050315
266400,0,30,30,62,34,14,30,42,35,0,8050315
267300,0,30,30,62,34,14,30,42,35,0,8050315
268200,0,30,30,62,34,14,30,42,35,0,8050315
269100,0,30,30,62,34,14,30,42,35,0,8050315
270000,0,30,30,62,34,14,30,42,35,0,8050315
270900,0,30,30,66,34,14,30,42,35,0,8050315
271800,0,30,30,62,34,14,30,42,35,0,8050315
272700,0,30,30,62,34,14,30,42,35,0,8050315
273600,0,30,30,62,34,14,30,42,35,0,8050315
274500,0,30,30,62,69,14,30,42,35,0,8050315
275400,0,30,30,62,34,14,30,42,35,0,8050315
276300,0,30,30,62,34,14,30,42,35,0,8050315
277200,0,30,30,62,34,14,30,42,35,0,8050315
278100,0,5,30,62,34,14,30,42,35,0,8050315
279000,0,30,30,62,34,14,30,42,35,0,8050315
279900,0,30,30,62,34,14,30,42,35,0,8050315
280800,0,30,30,62,34,14,30,42,35,0,8050315
281700,0,30,30,62,34,14,30,42,35,0,8050315
282600,0,30,30,62,34,14,30,42,35,0,8050315
283500,0,30,30,62,34,14,30,42,35,0,8050315
284400,0,30,30,62,34,14,30,42,35,0,8050315
900,-227.0268,10,21,10,31,10,21,14,27,29.2074356079102,8050315
285300,0,30,30,62,34,14,30,42,35,0,8050315
286200,0,30,30,62,34,14,30,42,35,0,8050315
1800,-16.2855,30,30,26,15,30,30,42,35,29.2074356079102,8050315
287100,0,30,30,62,34,14,30,42,35,0,8050315
288000,0,30,30,62,34,14,30,42,35,0,8050315
288900,0,30,30,62,34,14,30,42,35,0,8050315
289800,0,30,30,62,34,14,30,42,35,0,8050315
290700,0,30,30,62,34,14,30,42,35,0,8050315
2700,-231.7146,7,30,26,15,30,30,42,35,26.068042755127,8050315
291600,0,30,30,62,34,14,30,42,35,0,8050315
292500,0,30,30,62,34,14,30,42,35,0,8050315
293400,0,30,30,62,34,14,30,42,35,0,8050315
294300,0,30,30,62,34,14,30,42,35,0,8050315
295200,0,30,30,62,34,14,30,42,35,0,8050315
296100,0,30,30,62,34,14,30,42,35,0,8050315
297000,0,30,30,62,34,14,30,42,35,0,8050315
297900,0,30,30,62,34,14,30,42,35,0,8050315
3600,-261.2294,30,30,26,15,30,30,42,35,26.2403163909912,8050315
298800,0,30,30,62,34,14,30,42,35,0,8050315
4500,-11.3154,30,30,62,34,30,30,42,35,26.2403163909912,8050315
299700,0,30,30,62,34,14,30,42,35,0,8050315
300600,0,30,30,62,34,14,30,42,35,0,8050315
301500,0,30,30,62,34,14,30,42,35,0,8050315
302400,0,30,30,62,34,14,30,42,35,0,8050315
303300,0,30,5,62,34,14,30,42,35,0,8050315
304200,0,30,30,62,34,14,30,42,35,0,8050315
305100,0,30,30,62,34,14,30,42,35,0,8050315
306000,0,30,30,62,34,14,30,42,35,0,8050315
306900,0,30,30,62,34,14,30,42,35,0,8050315
5400,-58.2527,30,30,62,34,14,30,42,35,26.5252513885498,8050315
307800,0,30,30,62,34,14,30,42,35,0,8050315
308700,0,30,30,62,34,14,30,42,35,0,8050315
309600,0,30,30,62,34,14,30,42,35,0,8050315
310500,0,30,30,62,34,14,30,42,35,0,8050315
6300,-58.4047,30,30,62,34,14,30,42,35,25.3712062835693,8050315
311400,0,30,6,62,34,14,30,42,35,0,8050315
312300,0,30,30,18,69,14,30,42,35,0,8050315
313200,0,30,30,62,34,14,30,42,35,0,8050315
314100,0,30,30,62,34,14,30,42,35,0,8050315
315000,0,5,30,62,69,14,30,42,35,0,8050315
7200,-117.1518,30,30,62,34,14,30,42,35,25.3712062835693,8050315
315900,0,30,30,62,34,14,30,42,35,0,8050315
316800,0,30,30,62,34,14,30,42,35,0,8050315
317700,0,30,30,62,34,14,30,42,35,0,8050315
318600,0,30,30,62,34,14,30,42,35,0,8050315
8100,-130.2369,30,30,62,34,14,30,42,35,26.1495265960693,8050315
319500,0,30,30,62,22,14,30,42,35,0,8050315
320400,0,30,30,62,34,14,30,42,35,0,8050315
9000,-34.6977,30,30,62,34,14,30,42,35,23.3365936279297,8050315
321300,0,30,30,62,34,14,30,42,35,0,8050315
322200,0,30,30,62,34,14,30,42,35,0,8050315
323100,0,30,30,62,34,14,30,42,35,0,8050315
324000,0,30,30,62,34,14,30,42,35,0,8050315
324900,0,30,30,62,34,14,30,42,35,0,8050315
325800,0,30,30,62,34,14,30,42,35,0,8050315
326700,0,30,30,62,34,14,30,42,35,0,8050315
327600,0,30,30,62,34,14,30,42,35,0,8050315
328500,0,30,30,62,34,14,30,42,35,0,8050315
9900,-314.2768,30,30,58,34,14,30,36,35,31.5188331604004,8050315
329400,0,30,30,62,34,14,30,59,35,0,8050315
330300,0,30,30,62,69,14,30,42,35,0,8050315
331200,0,30,30,62,34,14,30,42,35,0,8050315
10800,-42.26,30,30,58,34,30,30,36,33,31.5188331604004,8050315
332100,0,30,30,62,37,14,30,42,35,0,8050315
333000,0,30,5,62,34,14,30,42,35,0,8050315
333900,0,30,30,62,34,14,30,42,35,0,8050315
11700,-58.1516,30,30,62,34,14,30,42,35,24.5498790740967,8050315
334800,0,30,30,62,34,14,30,42,35,0,8050315
335700,0,30,30,62,34,14,30,42,35,0,8050315
336600,0,30,30,62,34,14,30,42,35,0,8050315
337500,0,30,30,62,34,14,30,42,35,0,8050315
338400,0,30,30,62,34,14,30,42,35,0,8050315
339300,0,30,30,62,34,14,30,42,35,0,8050315
340200,0,30,30,62,34,14,30,42,35,0,8050315
341100,0,30,30,62,34,14,30,42,35,0,8050315
12600,-369.876,30,30,62,34,14,30,42,35,23.5893840789795,8050315
342000,0,30,30,62,34,14,30,42,35,0,8050315
342900,0,30,30,62,34,14,30,42,35,0,8050315
343800,0,30,30,62,69,14,30,42,35,0,8050315
13500,-19.5416,30,30,62,34,14,30,42,35,23.5893840789795,8050315
344700,0,30,30,62,34,14,30,42,35,0,8050315
345600,0,30,30,62,34,14,30,42,35,0,8050315
346500,0,30,30,62,34,14,30,42,35,0,8050315
347400,0,30,30,62,34,14,30,42,35,0,8050315
348300,0,30,30,62,34,14,30,42,35,0,8050315
349200,0,30,30,62,34,14,30,42,35,0,8050315
350100,0,30,30,15,34,14,30,42,35,0,8050315
351000,0,30,30,62,50,14,30,42,35,0,8050315
351900,0,30,30,62,34,14,30,42,35,0,8050315
352800,0,30,30,62,34,14,30,42,35,0,8050315
353700,0,30,30,62,34,14,30,42,35,0,8050315
354600,0,30,30,62,34,30,30,42,35,0,8050315
355500,0,30,30,62,34,14,30,42,35,0,8050315
356400,0,30,30,62,34,14,30,42,35,0,8050315
357300,0,30,30,15,34,14,30,42,35,0,8050315
358200,0,30,30,62,34,14,30,42,35,0,8050315
359100,0,30,30,62,34,14,30,42,35,0,8050315
360000,0,30,30,62,34,14,30,42,35,0,8050315
360900,0,30,30,62,34,14,30,42,35,0,8050315
361800,0,30,30,62,34,14,30,42,35,0,8050315
362700,0,30,30,62,69,14,30,42,35,0,8050315
363600,0,30,30,62,34,14,30,42,35,0,8050315
364500,0,30,30,62,34,14,30,42,35,0,8050315
365400,0,30,30,62,34,14,30,42,35,0,8050315
366300,0,30,30,62,34,14,30,42,35,0,8050315
367200,0,30,30,62,69,14,30,42,35,0,8050315
368100,0,30,30,62,34,14,30,42,35,0,8050315
369000,0,30,30,62,34,30,30,42,35,0,8050315
369900,0,30,30,62,34,14,30,42,35,0,8050315
370800,0,30,30,62,34,14,30,42,35,0,8050315
371700,0,30,30,62,34,14,30,42,35,0,8050315
372600,0,30,30,62,34,14,30,42,35,0,8050315
373500,0,30,30,62,34,14,30,42,35,0,8050315
374400,0,30,30,62,34,14,30,42,35,0,8050315
375300,0,30,30,62,34,14,30,42,35,0,8050315
376200,0,30,30,62,34,14,30,42,35,0,8050315
377100,0,30,30,62,69,14,30,42,35,0,8050315
378000,0,30,30,62,34,14,30,42,35,0,8050315
378900,0,30,30,62,34,14,30,42,35,0,8050315
379800,0,30,30,62,34,14,30,42,35,0,8050315
380700,0,30,30,62,34,14,30,42,35,0,8050315
381600,0,30,30,62,34,14,30,42,35,0,8050315
900,-521.9759,10,30,10,37,10,30,14,33,24.4781875610352,8050322
900,-107.0692,10,30,10,37,10,30,14,33,21.9847602844238,8050322
1800,-79.5028,30,30,62,34,14,30,42,35,25.1785278320312,8050322
2700,-46.1495,30,30,62,34,14,30,42,35,26.6172676086426,8050322
1800,-122.5697,30,30,62,34,14,30,42,35,27.4245834350586,8050322
3600,-72.7222,30,30,62,34,14,30,42,35,25.5397109985352,8050322
2700,-94.908,30,30,62,34,30,30,42,35,23.6245899200439,8050322
3600,-7.6031,30,30,62,34,30,30,42,35,23.6245899200439,8050322
4500,-202.1795,30,30,62,34,14,30,42,35,24.6442489624023,8050322
4500,-322.3494,30,30,62,34,30,30,42,35,24.9864864349365,8050322
5400,-217.8865,30,30,62,34,14,30,42,35,27.325044631958,8050322
6300,-46.6705,30,30,62,34,30,30,42,35,27.325044631958,8050322
900,-249.5022,10,30,10,37,10,30,14,33,26.1949615478516,8050322
5400,-10.5012,30,30,62,34,30,30,42,35,24.9864864349365,8050322
1800,-60.3657,30,30,62,34,14,30,42,35,25.8506774902344,8050322
2700,-22.0617,30,30,62,34,14,30,42,35,25.8506774902344,8050322
6300,-32.2922,30,30,62,34,30,30,42,35,24.083179473877,8050322
7200,-1229.1824,30,30,62,34,14,30,42,35,30.9860820770264,8050322
3600,-235.408,30,30,62,34,14,30,42,35,29.3509654998779,8050322
4500,-7.5012,30,30,62,34,14,30,42,35,29.3509654998779,8050322
7200,-127.3842,30,30,62,34,14,30,42,35,32.6613922119141,8050322
8100,-186.9135,30,30,21,39,30,30,36,35,29.204761505127,8050322
900,-472.6648,10,30,10,37,10,30,14,33,24.6656875610352,8050322
1800,-4.6828,30,30,62,34,14,30,42,35,24.6656875610352,8050322
5400,-111.2035,30,30,62,34,30,30,42,35,21.8427257537842,8050322
9000,-718.202,30,30,62,34,14,30,42,35,33.3066596984863,8050322
8100,-849.8632,30,30,62,34,30,30,43,35,34.3069915771484,8050322
9000,-647.1193,30,30,62,34,30,30,43,35,34.3069915771484,8050322
2700,-409.3592,30,30,62,34,30,30,42,35,26.7140407562256,8050322
9900,-225.3011,30,30,62,39,30,30,37,33,35.528076171875,8050322
6300,-173.5113,30,30,62,34,14,30,42,35,22.1631851196289,8050322
3600,-51.4492,30,30,62,34,14,30,42,35,24.9709796905518,8050322
9900,-307.4344,30,30,21,39,30,30,36,33,33.7972793579102,8050322
10800,-228.5637,30,30,62,34,30,30,43,43,35.528076171875,8050322
7200,-25.3045,30,30,62,34,14,30,42,35,22.1631851196289,8050322
900,-307.8343,10,30,10,37,10,30,14,33,27.6767826080322,8050322
4500,-113.9651,30,30,62,34,30,30,42,35,24.9395542144775,8050322
11700,-70.5486,30,30,62,34,30,30,43,43,36.85986328125,8050322
8100,-678.5435,30,30,62,34,14,30,42,35,35.5275230407715,8050322
5400,-24.5707,30,30,62,34,14,30,42,35,24.9395542144775,8050322
10800,-111.2839,30,30,62,34,30,30,43,35,34.4415435791016,8050322
11700,-60.3464,30,30,58,34,30,30,36,33,34.4415435791016,8050322
1800,-208.8127,30,30,62,34,14,30,42,35,25.5479278564453,8050322
12600,-351.5971,30,30,58,34,30,30,36,33,30.8863296508789,8050322
9000,-87.7329,30,30,62,34,30,30,43,43,27.4526023864746,8050322
2700,-7.8087,30,30,62,34,14,30,42,35,25.5479278564453,8050322
9900,-38.523,30,30,62,34,30,30,43,43,27.4526023864746,8050322
6300,-98.0023,30,30,62,34,14,30,42,35,35.0321197509766,8050322
13500,-1139.5804,30,30,62,34,30,30,43,35,29.3041648864746,8050322
12600,-365.2488,30,30,62,34,30,30,43,35,31.2385654449463,8050322
3600,-216.4383,30,30,62,34,14,30,42,35,25.9230003356934,8050322
10800,-822.4673,30,30,62,34,14,30,42,35,34.9101905822754,8050322
7200,-1103.5663,30,30,62,34,30,30,42,35,32.5479049682617,8050322
14400,-508.5979,30,30,21,39,30,30,37,43,35.6706237792969,8050322
4500,-22.2181,30,30,62,34,14,30,42,35,25.9230003356934,8050322
8100,-106.4428,30,30,62,34,30,30,43,35,31.3975372314453,8050322
13500,-1502.1519,30,30,21,34,30,30,36,33,30.7127552032471,8050322
5400,-76.0777,30,30,62,34,14,30,42,35,24.826114654541,8050322
15300,-4130.9928,30,30,21,39,30,30,36,33,33.2775955200195,8050322
11700,-238.1649,30,30,62,34,14,30,42,35,37.102897644043,8050322
9000,-38.4797,30,30,21,34,30,30,36,35,31.3975372314453,8050322
16200,-1676.2023,30,30,21,39,30,30,36,33,34.867805480957,8050322
6300,-70.6422,30,30,62,34,30,30,42,35,29.7892112731934,8050322
14400,-281.213,30,30,62,34,30,30,43,35,38.3114776611328,8050322
12600,-61.8915,30,30,58,39,30,30,36,33,39.9388313293457,8050322
15300,-2315.064,30,30,15,34,30,30,43,43,38.3114776611328,8050322
17100,-3489.611,30,30,21,39,30,30,36,33,23.6852207183838,8050322
9900,-1230.9282,30,30,26,39,30,30,37,43,37.6509208679199,8050322
13500,-2711.9511,30,30,58,39,30,30,36,33,38.0662117004395,8050322
18000,-1915.6316,30,30,62,34,14,30,42,35,23.6852207183838,8050322
7200,-1256.0699,30,30,62,34,14,30,42,35,27.0158672332764,8050322
10800,-48.6778,30,30,21,39,30,30,36,33,37.6509208679199,8050322
16200,-4451.0058,30,30,58,34,30,30,36,33,39.1058387756348,8050322
14400,-267.4411,30,30,62,34,30,30,43,43,39.3498802185059,8050322
18900,-873.5115,30,30,62,34,14,30,42,35,21.9383506774902,8050322
17100,-1869.1494,30,30,15,34,30,30,36,43,32.1751518249512,8050322
8100,-62.4354,30,30,62,34,30,30,42,35,30.6847629547119,8050322
19800,-313.5854,30,30,62,34,14,30,42,35,21.9383506774902,8050322
15300,-3672.8599,30,30,62,34,30,30,42,35,36.9513702392578,8050322
11700,-728.7607,30,30,21,39,30,30,36,33,36.0309562683105,8050322
16200,-2095.625,30,30,62,34,14,30,42,35,36.9513702392578,8050322
9000,-469.8464,30,30,62,34,30,30,42,35,30.6847629547119,8050322
20700,-63.6984,30,30,62,34,30,30,42,35,20.5883255004883,8050322
18000,-3104.771,30,30,58,34,30,30,36,33,33.3138732910156,8050322
21600,-444.8018,30,30,62,34,14,30,42,35,21.8339920043945,8050322
12600,-160.5535,30,30,58,39,30,30,37,43,34.238224029541,8050322
13500,-331.2213,30,30,15,34,30,30,43,43,34.238224029541,8050322
22500,-1059.6425,30,30,62,34,30,30,42,35,21.4509162902832,8050322
9900,-269.3548,30,30,62,34,30,30,42,35,35.3699264526367,8050322
18900,-676.414,30,30,62,34,14,30,42,35,23.0137977600098,8050322
17100,-2433.6843,30,30,62,34,14,30,37,35,35.9630699157715,8050322
10800,-22.2613,30,30,62,34,14,30,42,35,35.3699264526367,8050322
19800,-88.1418,30,30,62,34,14,30,42,35,23.0137977600098,8050322
23400,-918.265,30,30,62,34,14,30,42,35,20.1613502502441,8050322
18000,-1741.7768,30,30,58,39,30,30,36,33,35.9630699157715,8050322
24300,-589.8791,30,30,62,34,30,30,42,35,27.8926906585693,8050322
14400,-456.9997,30,30,62,34,30,30,43,35,32.5691986083984,8050322
25200,-3761.0004,30,30,62,34,14,30,42,41,0,8050322
11700,-66.4106,30,30,62,34,30,30,43,35,32.3227386474609,8050322
26100,-7896.6306,30,30,62,34,30,30,42,35,0,8050322
27000,0,30,30,62,34,14,30,42,35,0,8050322
18900,-1207.2608,30,30,58,39,30,30,36,33,23.1904258728027,8050322
15300,-1395.3632,30,30,62,34,30,30,43,43,35.3315734863281,8050322
20700,-151.9664,30,30,62,34,14,30,42,35,21.5237731933594,8050322
27900,0,30,30,62,34,14,30,42,35,0,8050322
21600,-86.5172,30,30,62,34,14,30,42,35,23.4055557250977,8050322
28800,0,30,30,62,50,14,30,42,35,0,8050322
29700,0,30,30,62,34,14,30,42,35,0,8050322
30600,0,30,30,62,34,14,30,42,35,0,8050322
12600,-959.5665,30,30,15,34,30,30,36,33,35.5047264099121,8050322
31500,0,30,30,62,34,14,30,42,35,0,8050322
19800,-868.6364,30,30,62,34,14,30,42,35,21.0269546508789,8050322
16200,-1536.1994,30,30,58,39,30,30,36,33,39.6543960571289,8050322
32400,0,30,30,62,34,14,30,42,35,0,8050322
33300,0,30,30,62,34,14,30,42,35,0,8050322
34200,0,30,30,62,34,14,30,42,35,0,8050322
22500,-56.3223,30,30,62,34,14,30,42,35,21.1784191131592,8050322
35100,0,30,30,62,34,14,30,42,35,0,8050322
20700,-158.2633,30,30,62,34,14,30,42,35,22.9656105041504,8050322
36000,0,30,30,62,34,14,30,42,35,0,8050322
17100,-2785.0431,30,30,15,34,30,30,37,43,34.7922325134277,8050322
36900,0,30,30,62,34,14,30,42,35,0,8050322
37800,0,30,30,62,34,14,30,42,35,0,8050322
21600,-50.8578,30,30,62,34,14,30,42,35,17.8758850097656,8050322
38700,0,30,30,62,34,14,30,42,35,0,8050322
13500,-1085.3621,30,30,62,34,30,30,37,35,32.9703750610352,8050322
23400,-597.5483,30,30,62,34,14,30,42,35,24.5868606567383,8050322
39600,0,30,30,62,34,14,30,42,35,0,8050322
22500,-76.8722,30,30,62,34,14,30,42,35,17.8758850097656,8050322
40500,0,30,30,62,34,14,30,42,35,0,8050322
41400,0,30,30,62,34,14,30,42,35,0,8050322
42300,0,30,30,62,34,14,30,42,35,0,8050322
14400,-493.3937,30,30,21,34,30,30,37,43,34.882698059082,8050322
24300,-385.2087,30,30,62,34,30,30,42,35,23.5711307525635,8050322
43200,0,30,30,62,34,14,30,42,35,0,8050322
23400,-1391.93,30,30,62,34,30,30,42,35,17.8778305053711,8050322
18000,-2081.1716,30,30,15,34,30,30,37,43,20.3884811401367,8050322
44100,0,30,30,62,34,14,30,42,35,0,8050322
25200,-644.6553,30,30,26,34,30,30,42,35,24.3971347808838,8050322
18900,-382.9341,30,30,62,34,14,30,42,35,20.3884811401367,8050322
45000,0,30,30,62,34,14,30,42,35,0,8050322
26100,-751.3773,30,30,58,34,14,30,36,33,0,8050322
24300,-1171.0646,30,30,62,34,30,30,42,35,17.8778305053711,8050322
45900,0,30,30,26,34,14,30,42,35,0,8050322
27000,-11748.8029,30,5,62,34,14,30,42,35,0,8050322
46800,0,30,30,62,34,14,30,42,35,0,8050322
27900,0,30,30,62,34,14,30,42,35,0,8050322
25200,-582.4644,30,30,62,34,30,30,42,35,17.9729137420654,8050322
47700,0,30,30,62,34,14,30,42,35,0,8050322
48600,0,30,30,62,34,14,30,42,35,0,8050322
26100,-1424.7057,30,30,62,34,14,30,42,35,0,8050322
28800,0,30,30,62,34,14,30,42,35,0,8050322
15300,-2189.2876,30,30,21,39,30,30,37,43,33.8781280517578,8050322
49500,0,30,30,62,34,14,30,42,35,0,8050322
19800,-578.721,30,30,62,34,14,30,42,35,23.5754051208496,8050322
27000,-8956.1038,30,30,62,15,14,30,42,35,0,8050322
29700,0,30,30,62,34,14,30,42,35,0,8050322
50400,0,30,30,62,34,14,30,42,35,0,8050322
30600,0,30,30,62,34,14,30,42,35,0,8050322
27900,0,30,30,62,34,14,30,42,35,0,8050322
51300,0,30,30,62,34,14,30,42,35,0,8050322
31500,0,30,30,62,34,14,30,42,35,0,8050322
28800,0,30,30,62,34,14,30,42,35,0,8050322
52200,0,30,30,62,34,14,30,42,35,0,8050322
16200,-1024.6373,30,30,15,34,30,30,43,43,32.4785079956055,8050322
29700,0,30,30,62,34,14,30,42,35,0,8050322
53100,0,30,30,62,34,14,30,42,35,0,8050322
20700,-101.8465,30,30,62,34,14,30,42,35,22.7763156890869,8050322
30600,0,30,30,62,69,14,30,42,35,0,8050322
54000,0,30,30,62,34,14,30,42,35,0,8050322
54900,0,30,30,62,34,14,30,42,35,0,8050322
55800,0,30,30,62,34,14,30,42,15,0,8050322
56700,0,30,30,62,34,14,30,42,35,0,8050322
17100,-2205.7211,30,30,21,34,30,30,36,35,23.9663848876953,8050322
21600,-169.1212,30,30,62,34,30,30,42,35,19.9804630279541,8050322
57600,0,30,30,62,34,14,30,42,35,0,8050322
58500,0,30,30,62,34,14,30,42,35,0,8050322
59400,0,30,30,62,34,14,30,42,35,0,8050322
60300,0,30,30,62,34,14,30,42,35,0,8050322
18000,-928.3876,30,30,58,34,30,30,36,33,20.7536220550537,8050322
22500,-382.6133,30,30,62,34,14,30,42,35,23.2881927490234,8050322
61200,0,30,30,62,34,14,30,42,35,0,8050322
62100,0,30,30,62,34,14,30,42,35,0,8050322
63000,0,30,30,62,34,14,30,42,35,0,8050322
18900,-211.6588,30,30,62,34,14,30,42,35,20.7536220550537,8050322
23400,-147.8134,30,30,26,34,30,30,42,35,20.7442722320557,8050322
63900,0,30,30,62,34,14,30,42,35,0,8050322
24300,-715.2644,30,30,62,34,30,30,42,35,35.4345893859863,8050322
64800,0,30,30,62,34,14,30,42,35,0,8050322
65700,0,30,30,62,22,14,30,42,35,0,8050322
25200,-562.6147,30,30,62,34,14,30,42,35,0,8050322
66600,0,30,30,62,34,14,30,42,35,0,8050322
26100,-11786.9657,30,30,62,34,14,30,42,35,0,8050322
67500,0,30,30,62,34,14,30,42,35,0,8050322
68400,0,30,30,62,34,14,30,42,35,0,8050322
19800,-422.6316,30,30,62,34,14,30,42,35,20.2588005065918,8050322
27000,0,30,30,62,34,14,30,42,35,0,8050322
69300,0,30,30,62,34,14,30,42,35,0,8050322
27900,0,30,30,62,34,14,30,42,35,0,8050322
28800,0,30,30,62,34,14,30,42,35,0,8050322
29700,0,30,30,62,34,14,30,15,35,0,8050322
20700,-3.816,30,30,62,34,14,30,42,35,21.9977931976318,8050322
30600,0,30,30,62,34,14,30,42,35,0,8050322
31500,0,30,30,62,34,14,30,42,35,0,8050322
32400,0,30,30,62,34,14,30,42,35,0,8050322
21600,-124.4329,30,30,62,34,14,30,42,35,24.1854438781738,8050322
33300,0,30,30,62,34,14,30,42,35,0,8050322
34200,0,30,30,62,34,14,30,42,35,0,8050322
35100,0,30,30,62,34,14,30,42,35,0,8050322
22500,-721.3167,30,30,26,34,30,30,42,35,23.6361865997314,8050322
36000,0,30,30,62,34,14,30,42,35,0,8050322
36900,0,30,30,62,34,14,30,42,35,0,8050322
23400,-899.9886,30,30,62,34,30,30,42,35,21.3348407745361,8050322
24300,-57.3865,30,30,62,34,30,30,42,35,18.2420749664307,8050322
25200,-831.4826,30,30,62,34,14,30,42,35,0,8050322
26100,-13597.2563,30,30,62,34,14,30,42,35,0,8050322
27000,0,30,30,62,34,14,30,42,35,0,8050322
900,-302.1199,10,30,10,37,10,30,14,33,27.5007400512695,8050322
1800,-40.2839,30,30,62,34,14,30,42,35,26.5843486785889,8050322
2700,-72.2304,30,30,62,34,14,30,42,35,26.5843486785889,8050322
3600,-84.3335,30,30,62,34,14,30,42,35,27.223669052124,8050322
4500,-66.8728,30,30,62,34,14,30,42,35,24.50221824646,8050322
900,-106.0345,10,30,10,37,10,30,14,33,26.4494724273682,8050322
5400,-181.5461,30,30,62,34,14,30,42,35,26.0112743377686,8050322
1800,-285.6181,30,30,62,34,14,30,42,35,24.6681652069092,8050322
6300,-16.5797,30,30,62,34,14,30,42,35,26.0112743377686,8050322
900,-88.1933,10,30,10,37,10,30,14,33,25.2191600799561,8050322
2700,-81.0575,30,30,62,34,14,30,42,35,25.9374980926514,8050322
1800,-196.4669,30,30,62,34,30,30,42,35,33.5904693603516,8050322
7200,-222.0602,30,30,62,34,14,30,42,35,29.5559215545654,8050322
3600,-74.5742,30,30,62,34,14,30,42,35,27.6529445648193,8050322
4500,-32.104,30,30,62,34,14,30,42,35,27.6529445648193,8050322
8100,-674.5443,30,30,62,34,30,30,42,35,29.5559215545654,8050322
2700,-69.3389,30,30,62,34,14,30,42,35,25.5520896911621,8050322
5400,-148.2269,30,30,62,34,14,30,42,35,23.8031196594238,8050322
